113.000000,122.000000, 10.000000, 28.430592, -1.000000,  5.940000,  1.290000,  6.790000,  5.450000,  2.000000,  4.000000,  4.000000,  5.000000,  1.000000,  4.000000,  5.000000,  0.000000,  5.000000,  2.000000,  4.000000,  4.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
290.000000,296.000000,  7.000000, 19.891782, -1.000000,  1.320000, -0.190000,  4.220000,  1.160000,  5.000000,  2.000000,  0.000000,  0.000000,  5.000000,  2.000000,  2.000000,  5.000000,  0.000000,  5.000000,  2.000000,  0.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
245.000000,254.000000, 10.000000, 27.609555, -1.000000,  3.610000,  0.290000,  6.300000,  3.190000,  5.000000,  3.000000,  2.000000,  2.000000,  4.000000,  4.000000,  4.000000,  4.000000,  2.000000,  5.000000,  3.000000,  2.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
233.000000,240.000000,  8.000000, 22.176803, -1.000000,  3.450000,  1.450000,  5.120000,  3.160000,  2.000000,  5.000000,  1.000000,  3.000000,  1.000000,  4.000000,  4.000000,  1.000000,  3.000000,  2.000000,  5.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
195.000000,199.000000,  5.000000, 13.070107, -1.000000,  2.090000,  2.630000,  2.300000,  1.950000,  1.000000,  3.000000,  1.000000,  0.000000,  1.000000,  4.000000,  4.000000,  1.000000,  0.000000,  1.000000,  3.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
166.000000,169.000000,  4.000000, 10.134250,  1.000000,  2.260000,  1.650000,  2.450000,  2.170000,  0.000000,  1.000000,  3.000000,  0.000000,  2.000000,  2.000000,  2.000000,  0.000000,  2.000000,  0.000000,  1.000000,  3.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 37.000000, 39.000000,  3.000000,  6.917887,  0.000000,  1.460000, -0.110000,  1.900000,  1.310000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 67.000000, 69.000000,  3.000000,  7.196485, -1.000000,  1.570000,  0.740000,  1.800000,  1.420000,  0.000000,  2.000000,  1.000000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  0.000000,  2.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 29.000000, 31.000000,  3.000000,  6.664218,  0.000000,  1.470000,  1.000000,  1.730000,  1.270000,  0.000000,  3.000000,  0.000000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  0.000000,  3.000000,  0.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 91.000000, 99.000000,  9.000000, 24.388190,  1.000000,  3.960000,  1.500000,  5.320000,  3.630000,  3.000000,  2.000000,  4.000000,  1.000000,  5.000000,  3.000000,  4.000000,  3.000000,  2.000000,  3.000000,  2.000000,  4.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
113.000000,122.000000, 10.000000, 28.466098, -1.000000,  5.940000,  1.290000,  6.790000,  5.450000,  2.000000,  4.000000,  4.000000,  5.000000,  1.000000,  4.000000,  5.000000,  0.000000,  5.000000,  2.000000,  4.000000,  4.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
290.000000,296.000000,  7.000000, 19.929450, -1.000000,  1.320000, -0.190000,  4.220000,  1.160000,  5.000000,  2.000000,  0.000000,  0.000000,  5.000000,  2.000000,  2.000000,  5.000000,  0.000000,  5.000000,  2.000000,  0.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
245.000000,254.000000, 10.000000, 27.180582, -1.000000,  3.610000,  0.290000,  6.300000,  3.190000,  5.000000,  3.000000,  2.000000,  2.000000,  4.000000,  4.000000,  4.000000,  4.000000,  2.000000,  5.000000,  3.000000,  2.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
233.000000,240.000000,  8.000000, 22.418493, -1.000000,  3.450000,  1.450000,  5.120000,  3.160000,  2.000000,  5.000000,  1.000000,  3.000000,  1.000000,  4.000000,  4.000000,  1.000000,  3.000000,  2.000000,  5.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
195.000000,199.000000,  5.000000, 12.982370, -1.000000,  2.090000,  2.630000,  2.300000,  1.950000,  1.000000,  3.000000,  1.000000,  0.000000,  1.000000,  4.000000,  4.000000,  1.000000,  0.000000,  1.000000,  3.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
166.000000,169.000000,  4.000000,  9.928581,  1.000000,  2.260000,  1.650000,  2.450000,  2.170000,  0.000000,  1.000000,  3.000000,  0.000000,  2.000000,  2.000000,  2.000000,  0.000000,  2.000000,  0.000000,  1.000000,  3.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 37.000000, 39.000000,  3.000000,  6.724052,  0.000000,  1.460000, -0.110000,  1.900000,  1.310000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
 67.000000, 69.000000,  3.000000,  7.125341, -1.000000,  1.570000,  0.740000,  1.800000,  1.420000,  0.000000,  2.000000,  1.000000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  0.000000,  2.000000,  1.000000,272.080000,  0.410997, -0.060000, -0.000091,437.320000,  0.660604,244.260000,  0.368973
667.000000,676.000000, 10.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
679.000000,688.000000, 10.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
698.000000,700.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
703.000000,721.000000, 19.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
726.000000,739.000000, 14.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
755.000000,778.000000, 24.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
789.000000,797.000000,  9.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
809.000000,820.000000, 12.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
824.000000,826.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
844.000000,853.000000, 10.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
866.000000,875.000000, 10.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
886.000000,888.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
901.000000,907.000000,  7.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
994.000000,996.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
799.000000,803.000000,  5.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
829.000000,841.000000, 13.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
997.000000,1009.000000, 13.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
916.000000,925.000000, 10.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
857.000000,863.000000,  7.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
895.000000,897.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
988.000000,991.000000,  4.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
947.000000,950.000000,  4.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
929.000000,932.000000,  4.000000,  0.000000,  1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
954.000000,956.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
974.000000,976.000000,  3.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
962.000000,964.000000,  3.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
967.000000,969.000000,  3.000000,  0.000000, -1.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,151.940000,  0.420886, 10.060000,  0.027867,236.970000,  0.656427,135.700000,  0.375900
 31.000000, 38.000000,  8.000000,  0.000000,  0.000000,  4.180000,  0.010000,  5.430000,  3.810000,  2.000000,  3.000000,  3.000000,  3.000000,  3.000000,  2.000000,  3.000000,  1.000000,  4.000000,  0.000000,  5.000000,  3.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
 42.000000, 49.000000,  8.000000,  0.000000,  0.000000,  3.550000, -0.420000,  6.060000,  3.120000,  2.000000,  3.000000,  3.000000,  5.000000,  1.000000,  2.000000,  2.000000,  1.000000,  5.000000,  2.000000,  3.000000,  3.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
 66.000000, 82.000000, 17.000000,  0.000000,  0.000000,  5.980000,  0.920000, 10.650000,  5.420000,  9.000000,  5.000000,  3.000000,  4.000000,  7.000000,  6.000000,  6.000000,  7.000000,  4.000000,  9.000000,  5.000000,  3.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
 85.000000, 97.000000, 13.000000,  0.000000,  0.000000,  5.360000, -0.250000,  8.680000,  4.730000,  4.000000,  7.000000,  2.000000,  5.000000,  3.000000,  5.000000,  5.000000,  3.000000,  5.000000,  3.000000,  8.000000,  2.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
105.000000,114.000000, 10.000000,  0.000000,  0.000000,  4.230000,  1.240000,  6.680000,  3.770000,  4.000000,  4.000000,  2.000000,  4.000000,  2.000000,  4.000000,  4.000000,  2.000000,  4.000000,  4.000000,  4.000000,  2.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
119.000000,127.000000,  9.000000,  0.000000,  0.000000,  3.690000, -1.030000,  6.620000,  3.280000,  4.000000,  3.000000,  2.000000,  4.000000,  4.000000,  1.000000,  2.000000,  3.000000,  4.000000,  4.000000,  3.000000,  2.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
129.000000,144.000000, 16.000000,  0.000000,  0.000000,  5.990000, -0.010000, 10.630000,  5.340000,  6.000000,  7.000000,  3.000000,  6.000000,  5.000000,  5.000000,  5.000000,  5.000000,  6.000000,  6.000000,  7.000000,  3.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
163.000000,165.000000,  3.000000,  0.000000,  0.000000,  0.830000, -1.100000,  2.120000,  0.760000,  2.000000,  1.000000,  0.000000,  1.000000,  2.000000,  0.000000,  0.000000,  2.000000,  1.000000,  1.000000,  2.000000,  0.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
171.000000,186.000000, 16.000000,  0.000000,  0.000000,  7.380000,  1.630000, 10.010000,  6.630000,  5.000000,  6.000000,  5.000000,  5.000000,  5.000000,  6.000000,  8.000000,  3.000000,  5.000000,  5.000000,  6.000000,  5.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
  9.000000, 11.000000,  3.000000,  0.000000,  0.000000,  1.440000, -0.250000,  1.800000,  1.250000,  2.000000,  0.000000,  1.000000,  0.000000,  3.000000,  0.000000,  1.000000,  2.000000,  0.000000,  2.000000,  0.000000,  1.000000, 78.720000,  0.416508,  2.180000,  0.011534,124.630000,  0.659418, 70.800000,  0.374603
  7.000000, 17.000000, 11.000000, 15.481373,  0.000000,  4.810000,  0.750000,  6.970000,  4.290000,  5.000000,  3.000000,  3.000000,  3.000000,  5.000000,  3.000000,  5.000000,  3.000000,  3.000000,  5.000000,  3.000000,  3.000000,138.750000,  0.420455, -5.910000, -0.017909,221.340000,  0.670727,124.200000,  0.376364
 27.000000, 33.000000,  7.000000,  9.983908,  0.000000,  2.490000, -1.330000,  4.960000,  2.160000,  3.000000,  3.000000,  1.000000,  3.000000,  3.000000,  1.000000,  1.000000,  3.000000,  3.000000,  3.000000,  3.000000,  1.000000,138.750000,  0.420455, -5.910000, -0.017909,221.340000,  0.670727,124.200000,  0.376364
 37.000000, 39.000000,  3.000000,  5.470112,  0.000000,  0.910000, -0.730000,  2.200000,  0.790000,  2.000000,  0.000000,  1.000000,  1.000000,  2.000000,  0.000000,  0.000000,  2.000000,  1.000000,  2.000000,  0.000000,  1.000000,138.750000,  0.420455, -5.910000, -0.017909,221.340000,  0.670727,124.200000,  0.376364
